/home/quantumiracle/research/ensemble-dqn/dqn.py:135: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at  ../torch/csrc/utils/tensor_new.cpp:201.)
  wrap_tensor = lambda x: torch.tensor([x])
Collecting experience...
Ep:  0 | Ep_r:  24.0 | Steps:  23 | Ep_Loss: 0.0000
Ep:  324 | Ep_r:  232.0 | Steps:  231 | Ep_Loss: 1.8894
Ep:  325 | Ep_r:  188.0 | Steps:  187 | Ep_Loss: 1.4880
Ep:  326 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9477
Ep:  327 | Ep_r:  366.0 | Steps:  365 | Ep_Loss: 2.8069
Ep:  328 | Ep_r:  450.0 | Steps:  449 | Ep_Loss: 3.2129
Ep:  329 | Ep_r:  421.0 | Steps:  420 | Ep_Loss: 2.8101
Ep:  330 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.3539
Ep:  331 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.0795
Ep:  332 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.2685
Ep:  333 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.1381
Ep:  334 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.9988
Ep:  335 | Ep_r:  44.0 | Steps:  43 | Ep_Loss: 0.3834
Ep:  336 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.1380
Ep:  337 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.1196
Ep:  338 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.8059
Ep:  339 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.9434
Ep:  340 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.7489
Ep:  341 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.5243
Ep:  342 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.7503
Ep:  343 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.6698
Ep:  344 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.7312
Ep:  345 | Ep_r:  449.0 | Steps:  448 | Ep_Loss: 2.4877
Ep:  346 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.1638
Ep:  347 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.8628
Ep:  348 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.8252
Ep:  349 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.8024
Ep:  350 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.7441
Ep:  351 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.7660
Ep:  352 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.9562
Ep:  353 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.9285
Ep:  354 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.6758
Ep:  355 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.8754
Ep:  356 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.8667
Ep:  357 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 2.7465
Ep:  358 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.2500
Ep:  359 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.0043
Ep:  360 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.4499
Ep:  361 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9075
Ep:  362 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.8861
Ep:  363 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.2930
Ep:  364 | Ep_r:  247.0 | Steps:  246 | Ep_Loss: 3.4917
Ep:  365 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 0.2758
Ep:  366 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.2912
Ep:  367 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.1746
Ep:  368 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2709
Ep:  369 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.2087
Ep:  370 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2181
Ep:  371 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.1702
Ep:  372 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.3427
Ep:  373 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.3494
Ep:  374 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 0.6319
Ep:  375 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2331
Ep:  376 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.2735
Ep:  377 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2376
Ep:  378 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.3237
Ep:  379 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2192
Ep:  380 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2691
Ep:  381 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.1917
Ep:  382 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.1349
Ep:  383 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.1489
Ep:  384 | Ep_r:  8.0 | Steps:  7 | Ep_Loss: 0.1748
Ep:  385 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.1921
Ep:  386 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.3071
Ep:  387 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.1950
Ep:  388 | Ep_r:  8.0 | Steps:  7 | Ep_Loss: 0.1183
Ep:  389 | Ep_r:  8.0 | Steps:  7 | Ep_Loss: 0.1541
Ep:  390 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2534
Ep:  391 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.1221
Ep:  392 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.1289
Ep:  393 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.1861
Ep:  394 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.1897
Ep:  395 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.2264
Ep:  396 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.1296
Ep:  397 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.2011
Ep:  398 | Ep_r:  32.0 | Steps:  31 | Ep_Loss: 0.6989
Ep:  399 | Ep_r:  83.0 | Steps:  82 | Ep_Loss: 1.6248
Ep:  400 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 7.6347
Ep:  401 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.9732
Ep:  402 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.1698
Ep:  403 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.5357
Ep:  404 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.4395
Ep:  405 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.7906
Ep:  406 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.7896
Ep:  407 | Ep_r:  471.0 | Steps:  470 | Ep_Loss: 4.1945
Ep:  408 | Ep_r:  234.0 | Steps:  233 | Ep_Loss: 1.9337
Ep:  409 | Ep_r:  224.0 | Steps:  223 | Ep_Loss: 1.8043
Ep:  410 | Ep_r:  213.0 | Steps:  212 | Ep_Loss: 1.8776
Ep:  411 | Ep_r:  168.0 | Steps:  167 | Ep_Loss: 1.4131
Ep:  412 | Ep_r:  145.0 | Steps:  144 | Ep_Loss: 1.1647
Ep:  413 | Ep_r:  166.0 | Steps:  165 | Ep_Loss: 1.2864
Ep:  414 | Ep_r:  141.0 | Steps:  140 | Ep_Loss: 1.1474
Ep:  415 | Ep_r:  144.0 | Steps:  143 | Ep_Loss: 1.2653
Ep:  416 | Ep_r:  142.0 | Steps:  141 | Ep_Loss: 1.1335
Ep:  417 | Ep_r:  141.0 | Steps:  140 | Ep_Loss: 0.9666
Ep:  418 | Ep_r:  143.0 | Steps:  142 | Ep_Loss: 1.1019
Ep:  419 | Ep_r:  133.0 | Steps:  132 | Ep_Loss: 1.0472
Ep:  420 | Ep_r:  126.0 | Steps:  125 | Ep_Loss: 0.9789
Ep:  421 | Ep_r:  123.0 | Steps:  122 | Ep_Loss: 1.0228
Ep:  422 | Ep_r:  147.0 | Steps:  146 | Ep_Loss: 0.8792
Ep:  423 | Ep_r:  152.0 | Steps:  151 | Ep_Loss: 0.9330
Ep:  424 | Ep_r:  155.0 | Steps:  154 | Ep_Loss: 0.9744
Ep:  425 | Ep_r:  148.0 | Steps:  147 | Ep_Loss: 1.0330
Ep:  426 | Ep_r:  175.0 | Steps:  174 | Ep_Loss: 1.1978
Ep:  427 | Ep_r:  172.0 | Steps:  171 | Ep_Loss: 1.0341
Ep:  428 | Ep_r:  190.0 | Steps:  189 | Ep_Loss: 1.2876
Ep:  429 | Ep_r:  164.0 | Steps:  163 | Ep_Loss: 1.0421
Ep:  430 | Ep_r:  203.0 | Steps:  202 | Ep_Loss: 1.3802
Ep:  431 | Ep_r:  416.0 | Steps:  415 | Ep_Loss: 2.9096
Ep:  432 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9285
Ep:  433 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2610
Ep:  434 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.1180
Ep:  435 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.6040
Ep:  436 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.6681
Ep:  437 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.7432
Traceback (most recent call last):
  File "train_dqn.py", line 81, in <module>
    writer = SummaryWriter(f"runs/{run_name}")
  File "train_dqn.py", line 53, in rollout
    sample = r_buffer.sample(BATCH_SIZE)
  File "/home/quantumiracle/research/ensemble-dqn/dqn.py", line 174, in learn
    batch_samples = transition(*zip(*sample))
  File "<string>", line 1, in __new__
KeyboardInterrupt
Ep:  438 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.6202
